2026-01-18 21:00:22,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1195099908,0.0424104,14
2026-01-18 21:00:22,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1238256308,0.038805,14
2026-01-18 21:00:22,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1277605308,0.0401122,14
2026-01-18 21:00:22,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1318332408,0.0396096,14
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,73925412,0.0176428,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,92718312,0.0182341,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,111450012,0.0199746,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,131911012,0.0191564,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,151557612,0.0204317,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,172488912,0.0173237,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,190286712,0.0172289,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,208136912,0.0183453,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,226909512,0.0176891,24
2026-01-18 21:00:25,instances/r250.5.col.txt,randomizado,2,0.2,50,,245066412,0.0175456,24
2026-01-18 21:00:28,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,3165890112,0.39562,85
2026-01-18 21:00:29,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,3562625112,0.414146,87
2026-01-18 21:00:29,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,3977400512,0.403325,86
2026-01-18 21:00:29,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,86281416,0.403845,88
2026-01-18 21:00:30,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,490645516,0.401294,87
2026-01-18 21:00:30,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,892749216,0.402518,87
2026-01-18 21:00:31,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,1295872516,0.39492,87
2026-01-18 21:00:31,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,1691347216,0.450578,86
2026-01-18 21:00:31,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,2142682216,0.409598,87
2026-01-18 21:00:32,instances/r1000.1c.col.txt,randomizado,2,0.2,50,,2553511316,0.394462,87
2026-01-18 21:00:34,instances/r1000.5.col.txt,randomizado,2,0.2,50,,28172420,0.376716,88
2026-01-18 21:00:34,instances/r1000.5.col.txt,randomizado,2,0.2,50,,406143320,0.377432,88
2026-01-18 21:00:34,instances/r1000.5.col.txt,randomizado,2,0.2,50,,784393920,0.401962,87
2026-01-18 21:00:35,instances/r1000.5.col.txt,randomizado,2,0.2,50,,1186826320,0.391645,87
2026-01-18 21:00:35,instances/r1000.5.col.txt,randomizado,2,0.2,50,,1579027020,0.405539,87
2026-01-18 21:00:36,instances/r1000.5.col.txt,randomizado,2,0.2,50,,1985177420,0.376003,88
2026-01-18 21:00:36,instances/r1000.5.col.txt,randomizado,2,0.2,50,,2361639920,0.376116,88
2026-01-18 21:00:36,instances/r1000.5.col.txt,randomizado,2,0.2,50,,2738280420,0.373582,88
